CODREG;REG;CODDEP;CODARR;CODCAN;CODCOM;COM;PMUN;PCAP;PTOT
53;Bretagne;35;3;24;037;Bréal-sous-Montfort;6404;81;6485
53;Bretagne;35;1;27;038;Bréal-sous-Vitré;633;21;654
53;Bretagne;35;3;13;039;Brécé;2059;43;2102
53;Bretagne;35;3;16;040;Breteil;3655;78;3733
53;Bretagne;35;1;12;041;Brie;1006;17;1023
53;Bretagne;35;1;10;042;Brielles;670;30;700
53;Bretagne;35;4;07;044;Broualan;381;10;391
53;Bretagne;35;2;17;045;Bruc-sur-Aff;866;19;885
53;Bretagne;35;2;11;046;Les Brulais;540;8;548
53;Bretagne;35;3;04;047;Bruz;18905;461;19366
53;Bretagne;35;4;25;049;Cancale;5226;91;5317
53;Bretagne;35;4;06;050;Cardroc;593;9;602
53;Bretagne;35;3;03;051;Cesson-Sévigné;17082;534;17616
53;Bretagne;35;1;27;052;Champeaux;514;15;529
53;Bretagne;35;2;02;054;Chanteloup;1815;45;1860
53;Bretagne;35;3;20;055;Chantepie;10278;191;10469
53;Bretagne;35;4;06;056;La Chapelle-aux-Filtzméens;814;20;834
53;Bretagne;35;2;11;057;La Chapelle-Bouëxic;1496;26;1522
53;Bretagne;35;3;15;058;La Chapelle-Chaussée;1295;15;1310
53;Bretagne;35;3;03;059;La Chapelle-des-Fougeretz;4682;96;4778
53;Bretagne;35;3;15;060;La Chapelle du Lou du Lac;1011;19;1030
53;Bretagne;35;1;27;061;La Chapelle-Erbrée;711;17;728
53;Bretagne;35;1;09;062;La Chapelle-Janson;1475;27;1502
53;Bretagne;35;1;08;063;La Chapelle-Saint-Aubert;452;6;458
53;Bretagne;35;2;17;064;La Chapelle-de-Brain;984;20;1004
53;Bretagne;35;3;24;065;La Chapelle-Thouarault;2219;44;2263
53;Bretagne;35;3;04;066;Chartres-de-Bretagne;8157;134;8291
53;Bretagne;35;3;13;067;Chasné-sur-Illet;1598;28;1626
53;Bretagne;35;1;05;068;Châteaubourg;7336;154;7490
53;Bretagne;35;3;05;069;Châteaugiron;10283;263;10546
53;Bretagne;35;4;07;070;Châteauneuf-d'Ille-et-Vilaine;1710;25;1735
53;Bretagne;35;1;01;071;Le Châtellier;436;6;442
53;Bretagne;35;1;27;072;Châtillon-en-Vendelais;1675;35;1710
53;Bretagne;35;1;01;075;Chauvigné;808;19;827
53;Bretagne;35;3;24;076;Chavagne;4268;82;4350
53;Bretagne;35;1;10;077;Chelun;347;11;358
53;Bretagne;35;4;07;078;Cherrueix;1092;22;1114
53;Bretagne;35;3;03;079;Chevaigné;2325;57;2382
53;Bretagne;35;3;24;080;Cintré;2410;62;2472
53;Bretagne;35;3;14;081;Clayes;908;30;938
53;Bretagne;35;1;10;082;Coësmes;1465;35;1500
53;Bretagne;35;2;11;084;Comblessac;695;11;706
53;Bretagne;35;4;06;085;Combourg;5963;142;6105
53;Bretagne;35;1;08;086;Combourtillé;611;9;620
53;Bretagne;35;1;27;087;Cornillé;964;32;996
53;Bretagne;35;3;12;088;Corps-Nuds;3434;56;3490
53;Bretagne;35;2;02;089;La Couyère;455;12;467
53;Bretagne;35;2;02;090;Crevin;2862;40;2902
53;Bretagne;35;3;15;091;Le Crouais;597;6;603
53;Bretagne;35;4;06;092;Cuguen;834;14;848
53;Bretagne;35;4;26;093;Dinard;10181;526;10707
53;Bretagne;35;4;06;094;Dingé;1638;24;1662
53;Bretagne;35;4;07;095;Dol-de-Bretagne;5738;332;6070
53;Bretagne;35;1;05;096;Domagné;2383;55;2438
53;Bretagne;35;1;10;097;Domalain;2020;51;2071
53;Bretagne;35;2;02;098;La Dominelais;1396;27;1423
53;Bretagne;35;3;05;099;Domloup;3680;65;3745
53;Bretagne;35;3;13;101;Dourdain;1195;21;1216
53;Bretagne;35;1;10;102;Drouges;510;10;520
53;Bretagne;35;1;10;103;Eancé;420;10;430
53;Bretagne;35;4;07;104;Epiniac;1417;26;1443
53;Bretagne;35;1;27;105;Erbrée;1697;53;1750
53;Bretagne;35;2;02;106;Ercé-en-Lamée;1514;14;1528
53;Bretagne;35;3;13;107;Ercé-près-Liffré;1949;35;1984
53;Bretagne;35;1;10;108;Essé;1061;23;1084
53;Bretagne;35;1;10;109;Étrelles;2585;59;2644
53;Bretagne;35;3;01;110;Feins;1014;19;1033
53;Bretagne;35;1;09;111;Le Ferré;710;6;716
53;Bretagne;35;1;09;112;Fleurigné;939;26;965
53;Bretagne;35;1;10;114;Forges-la-Forêt;261;6;267
53;Bretagne;35;1;97;115;Fougères;20595;653;21248
53;Bretagne;35;4;07;116;La Fresnais;2571;58;2629
53;Bretagne;35;3;15;117;Gaël;1619;22;1641
53;Bretagne;35;3;01;118;Gahard;1525;24;1549
53;Bretagne;35;1;10;119;Gennes-sur-Seiche;946;21;967
53;Bretagne;35;3;14;120;Gévezé;5521;109;5630
53;Bretagne;35;3;08;121;Gosné;2000;37;2037
53;Bretagne;35;4;25;122;La Gouesnière;1943;46;1989
53;Bretagne;35;2;11;123;Goven;4321;90;4411
53;Bretagne;35;2;02;124;Grand-Fougeray;2455;38;2493
53;Bretagne;35;1;10;125;La Guerche-de-Bretagne;4249;147;4396
53;Bretagne;35;2;11;126;Guichen;8674;203;8877
53;Bretagne;35;2;11;127;Guignen;3986;97;4083
53;Bretagne;35;3;14;128;Guipel;1701;39;1740
53;Bretagne;35;4;14;130;Hédé-Bazouges;2247;54;2301
53;Bretagne;35;3;24;131;L'Hermitage;4629;81;4710
53;Bretagne;35;4;07;132;Hirel;1389;34;1423
53;Bretagne;35;3;16;133;Iffendic;4553;93;4646
53;Bretagne;35;4;06;134;Les Iffs;273;12;285
53;Bretagne;35;3;15;135;Irodouër;2263;37;2300
53;Bretagne;35;1;12;136;Janzé;8470;159;8629
53;Bretagne;35;1;08;137;Javené;2105;70;2175
53;Bretagne;35;1;09;138;Laignelet;1173;28;1201
53;Bretagne;35;3;04;139;Laillé;5116;149;5265
53;Bretagne;35;2;02;140;Lalleu;561;10;571
53;Bretagne;35;1;27;141;Landavran;693;21;714
53;Bretagne;35;1;09;142;Landéan;1183;22;1205
53;Bretagne;35;3;15;143;Landujan;929;30;959
53;Bretagne;35;3;15;144;Langan;1031;19;1050
53;Bretagne;35;2;17;145;Langon;1385;25;1410
53;Bretagne;35;3;14;146;Langouet;606;2;608
53;Bretagne;35;4;06;148;Lanrigan;157;0;157
53;Bretagne;35;2;11;149;Lassy;1757;39;1796
53;Bretagne;35;1;08;150;Lécousse;3260;95;3355
53;Bretagne;35;2;17;151;Lieuron;777;15;792
53;Bretagne;35;3;13;152;Liffré;7949;137;8086
53;Bretagne;35;4;07;153;Lillemer;367;11;378
53;Bretagne;35;3;08;154;Livré-sur-Changeon;1718;41;1759
53;Bretagne;35;2;17;155;Lohéac;648;15;663
53;Bretagne;35;4;06;156;Longaulnay;612;10;622
53;Bretagne;35;1;09;157;Le Loroux;643;15;658
53;Bretagne;35;4;06;159;Lourmais;326;3;329
53;Bretagne;35;2;11;160;Loutehel;247;5;252
53;Bretagne;35;1;05;161;Louvigné-de-Bais;1912;36;1948
53;Bretagne;35;1;09;162;Louvigné-du-Désert;3340;59;3399
53;Bretagne;35;1;09;163;Luitré-Dompierre;1823;29;1852
53;Bretagne;35;1;01;164;Marcillé-Raoul;743;11;754
53;Bretagne;35;1;10;165;Marcillé-Robert;951;21;972
53;Bretagne;35;1;27;166;Marpiré;1027;15;1042
53;Bretagne;35;1;10;167;Martigné-Ferchaud;2583;65;2648
53;Bretagne;35;2;11;168;Val d'Anast;3954;81;4035
53;Bretagne;35;3;16;169;Maxent;1470;17;1487
53;Bretagne;35;1;27;170;Mecé;607;16;623
53;Bretagne;35;3;15;171;Médréac;1819;48;1867
53;Bretagne;35;4;06;172;Meillac;1918;30;1948
53;Bretagne;35;3;14;173;Melesse;6958;107;7065
53;Bretagne;35;1;09;174;Mellé;649;12;661
53;Bretagne;35;2;11;175;Mernel;1012;16;1028
53;Bretagne;35;2;17;176;Guipry-Messac;7107;142;7249
53;Bretagne;35;3;14;177;La Mézière;4971;121;5092
53;Bretagne;35;3;08;178;Mézières-sur-Couesnon;1799;19;1818
53;Bretagne;35;4;07;179;Miniac-Morvan;4148;80;4228
53;Bretagne;35;3;15;180;Miniac-sous-Bécherel;792;16;808
53;Bretagne;35;4;26;181;Le Minihic-sur-Rance;1483;35;1518
53;Bretagne;35;1;27;183;Mondevert;820;21;841
53;Bretagne;35;3;15;184;Montauban-de-Bretagne;6086;246;6332
53;Bretagne;35;1;27;185;Montautour;266;1;267
53;Bretagne;35;4;07;186;Mont-Dol;1085;31;1116
53;Bretagne;35;3;16;187;Monterfil;1332;45;1377
53;Bretagne;35;3;16;188;Montfort-sur-Meu;6726;173;6899
53;Bretagne;35;3;03;189;Montgermont;3515;62;3577
53;Bretagne;35;1;09;190;Monthault;250;8;258
53;Bretagne;35;1;01;191;Les Portes du Coglais;2319;49;2368
53;Bretagne;35;1;27;192;Montreuil-des-Landes;232;5;237
53;Bretagne;35;3;14;193;Montreuil-le-Gast;1972;44;2016
53;Bretagne;35;1;27;194;Montreuil-sous-Pérouse;1006;32;1038
53;Bretagne;35;3;01;195;Montreuil-sur-Ille;2390;35;2425
53;Bretagne;35;3;24;196;Mordelles;7338;141;7479
53;Bretagne;35;3;01;197;Mouazé;1718;19;1737
53;Bretagne;35;1;10;198;Moulins;713;25;738
53;Bretagne;35;1;10;199;Moussé;343;9;352
53;Bretagne;35;1;10;200;Moutiers;919;16;935
53;Bretagne;35;3;15;201;Muel;885;7;892
53;Bretagne;35;2;02;202;La Noë-Blanche;1022;9;1031
53;Bretagne;35;3;16;203;La Nouaye;353;5;358
53;Bretagne;35;3;12;204;Nouvoitou;3281;59;3340
53;Bretagne;35;1;01;205;Noyal-sous-Bazouges;380;8;388
53;Bretagne;35;3;04;206;Noyal-Châtillon-sur-Seiche;7003;127;7130
53;Bretagne;35;3;05;207;Noyal-sur-Vilaine;6133;150;6283
53;Bretagne;35;3;12;208;Orgères;5152;124;5276
53;Bretagne;35;3;23;210;Pacé;11860;329;12189
53;Bretagne;35;3;16;211;Paimpont;1772;40;1812
53;Bretagne;35;2;02;212;Pancé;1191;32;1223
53;Bretagne;35;1;08;214;Parcé;649;1;650
53;Bretagne;35;1;09;215;Parigné;1331;43;1374
53;Bretagne;35;3;14;216;Parthenay-de-Bretagne;1780;28;1808
53;Bretagne;35;1;10;217;Le Pertre;1380;29;1409
53;Bretagne;35;2;02;218;Le Petit-Fougeray;883;20;903
53;Bretagne;35;2;17;219;Pipriac;3813;76;3889
53;Bretagne;35;3;05;220;Piré-Chancé;3031;54;3085
53;Bretagne;35;2;02;221;Pléchâtel;2780;54;2834
53;Bretagne;35;4;07;222;Pleine-Fougères;1973;33;2006
53;Bretagne;35;3;16;223;Plélan-le-Grand;4008;87;4095
53;Bretagne;35;4;07;224;Plerguer;2796;52;2848
53;Bretagne;35;4;06;225;Plesder;781;15;796
53;Bretagne;35;4;06;226;Pleugueneuc;1927;27;1954
53;Bretagne;35;3;16;227;Pleumeleuc;3474;51;3525
53;Bretagne;35;4;26;228;Pleurtuit;6982;124;7106
53;Bretagne;35;1;27;229;Pocé-les-Bois;1319;52;1371
53;Bretagne;35;1;09;230;Poilley;374;4;378
53;Bretagne;35;2;02;231;Poligné;1195;31;1226
53;Bretagne;35;1;27;232;Princé;391;7;398
53;Bretagne;35;4;06;233;Québriac;1578;37;1615
53;Bretagne;35;3;15;234;Quédillac;1194;17;1211
53;Bretagne;35;1;10;235;Rannée;1076;47;1123
53;Bretagne;35;2;17;236;Redon;9287;745;10032
53;Bretagne;35;2;17;237;Renac;1034;22;1056
53;Bretagne;35;3;98;238;Rennes;220488;4167;224655
53;Bretagne;35;1;10;239;Retiers;4438;96;4534
53;Bretagne;35;3;24;240;Le Rheu;8932;293;9225
53;Bretagne;35;4;26;241;La Richardais;2403;85;2488
53;Bretagne;35;1;01;242;Rimou;345;4;349
53;Bretagne;35;1;08;243;Romagné;2458;55;2513
53;Bretagne;35;1;01;244;Romazy;248;3;251
53;Bretagne;35;3;15;245;Romillé;4032;73;4105
53;Bretagne;35;4;07;246;Roz-Landrieux;1361;27;1388
53;Bretagne;35;4;07;247;Roz-sur-Couesnon;998;12;1010
53;Bretagne;35;4;07;248;Sains;459;8;467
53;Bretagne;35;2;02;249;Sainte-Anne-sur-Vilaine;1029;14;1043
53;Bretagne;35;3;12;250;Saint-Armel;2206;39;2245
53;Bretagne;35;3;01;251;Saint-Aubin-d'Aubigné;3916;82;3998
53;Bretagne;35;1;27;252;Saint-Aubin-des-Landes;923;34;957
53;Bretagne;35;3;08;253;Saint-Aubin-du-Cormier;4006;162;4168
53;Bretagne;35;4;07;255;Saint-Benoît-des-Ondes;975;30;1005
53;Bretagne;35;4;26;256;Saint-Briac-sur-Mer;2193;63;2256
53;Bretagne;35;1;01;257;Maen Roch;4958;96;5054
53;Bretagne;35;4;06;258;Saint-Brieuc-des-Iffs;331;9;340
53;Bretagne;35;4;07;259;Saint-Broladre;1140;22;1162
53;Bretagne;35;1;27;260;Saint-Christophe-des-Bois;563;6;569
53;Bretagne;35;1;08;261;Saint-Christophe-de-Valains;235;2;237
53;Bretagne;35;1;10;262;Sainte-Colombe;356;6;362
53;Bretagne;35;4;25;263;Saint-Coulomb;2820;88;2908
53;Bretagne;35;1;05;264;Saint-Didier;2034;45;2079
53;Bretagne;35;4;06;265;Saint-Domineuc;2562;49;2611
53;Bretagne;35;3;12;266;Saint-Erblon;3311;73;3384
53;Bretagne;35;2;17;268;Saint-Ganton;429;8;437
53;Bretagne;35;4;07;270;Saint-Georges-de-Gréhaigne;371;4;375
53;Bretagne;35;1;09;271;Saint-Georges-de-Reintembault;1487;26;1513
53;Bretagne;35;1;10;272;Saint-Germain-du-Pinel;951;23;974
53;Bretagne;35;1;01;273;Saint-Germain-en-Coglès;2062;31;2093
53;Bretagne;35;3;14;274;Saint-Germain-sur-Ille;962;15;977
53;Bretagne;35;3;14;275;Saint-Gilles;5178;85;5263
53;Bretagne;35;3;14;276;Saint-Gondran;571;12;583
53;Bretagne;35;3;16;277;Saint-Gonlay;377;6;383
53;Bretagne;35;3;03;278;Saint-Grégoire;9890;372;10262
53;Bretagne;35;4;07;279;Saint-Guinoux;1207;28;1235
53;Bretagne;35;1;01;280;Saint-Hilaire-des-Landes;1025;20;1045
53;Bretagne;35;3;22;281;Saint-Jacques-de-la-Lande;13948;158;14106
53;Bretagne;35;1;08;282;Rives-du-Couesnon;2886;52;2938
53;Bretagne;35;1;05;283;Saint-Jean-sur-Vilaine;1334;23;1357
53;Bretagne;35;4;26;284;Saint-Jouan-des-Guérets;2683;71;2754
53;Bretagne;35;2;17;285;Saint-Just;1055;23;1078
53;Bretagne;35;4;06;286;Saint-Léger-des-Prés;284;10;294
53;Bretagne;35;4;26;287;Saint-Lunaire;2460;88;2548
53;Bretagne;35;4;99;288;Saint-Malo;46803;1338;48141
53;Bretagne;35;2;17;289;Saint-Malo-de-Phily;1076;18;1094
53;Bretagne;35;3;15;290;Saint-Malon-sur-Mel;578;11;589
53;Bretagne;35;4;07;291;Saint-Marcan;437;9;446
53;Bretagne;35;1;01;292;Saint-Marc-le-Blanc;1633;39;1672
53;Bretagne;35;2;17;294;Sainte-Marie;2265;65;2330
53;Bretagne;35;3;15;295;Saint-Maugan;538;11;549
53;Bretagne;35;3;14;296;Saint-Médard-sur-Ille;1322;23;1345
53;Bretagne;35;3;15;297;Saint-Méen-le-Grand;4599;164;4763
53;Bretagne;35;4;25;299;Saint-Méloir-des-Ondes;4327;108;4435
53;Bretagne;35;1;27;300;Saint-M'Hervé;1356;39;1395
53;Bretagne;35;3;15;302;Saint-Onen-la-Chapelle;1127;24;1151
53;Bretagne;35;1;08;304;Saint-Ouen-des-Alleux;1313;29;1342
53;Bretagne;35;3;16;305;Saint-Péran;418;8;426
53;Bretagne;35;4;07;306;Saint-Père-Marc-en-Poulet;2333;163;2496
53;Bretagne;35;3;15;307;Saint-Pern;1042;19;1061
53;Bretagne;35;4;06;308;Mesnil-Roc'h;4336;75;4411
53;Bretagne;35;1;01;309;Saint-Rémy-du-Plain;819;13;832
53;Bretagne;35;1;08;310;Saint-Sauveur-des-Landes;1531;27;1558
53;Bretagne;35;2;11;311;Saint-Séglin;584;4;588
53;Bretagne;35;2;11;312;Saint-Senoux;1829;48;1877
53;Bretagne;35;4;07;314;Saint-Suliac;943;50;993
53;Bretagne;35;3;13;315;Saint-Sulpice-la-Forêt;1382;41;1423
53;Bretagne;35;2;02;316;Saint-Sulpice-des-Landes;827;9;836
53;Bretagne;35;3;14;317;Saint-Symphorien;589;61;650
53;Bretagne;35;4;06;318;Saint-Thual;947;21;968
53;Bretagne;35;3;16;319;Saint-Thurial;2114;43;2157
53;Bretagne;35;3;15;320;Saint-Uniac;540;4;544
53;Bretagne;35;2;02;321;Saulnières;794;10;804
53;Bretagne;35;2;02;322;Le Sel-de-Bretagne;1109;27;1136
53;Bretagne;35;1;09;324;La Selle-en-Luitré;616;17;633
53;Bretagne;35;1;10;325;La Selle-Guerchaise;155;6;161
53;Bretagne;35;3;01;326;Sens-de-Bretagne;2566;41;2607
53;Bretagne;35;3;05;327;Servon-sur-Vilaine;3804;88;3892
53;Bretagne;35;2;17;328;Sixt-sur-Aff;2135;43;2178
53;Bretagne;35;4;07;329;Sougéal;547;11;558
53;Bretagne;35;1;27;330;Taillis;993;26;1019
53;Bretagne;35;3;16;331;Talensac;2489;51;2540
53;Bretagne;35;2;02;332;Teillay;1069;11;1080
53;Bretagne;35;1;10;333;Le Theil-de-Bretagne;1725;33;1758
53;Bretagne;35;3;13;334;Thorigné-Fouillard;8575;211;8786
53;Bretagne;35;1;10;335;Thourie;837;22;859
53;Bretagne;35;1;01;336;Le Tiercent;182;3;185
53;Bretagne;35;4;06;337;Tinténiac;3739;191;3930
53;Bretagne;35;1;10;338;Torcé;1223;29;1252
53;Bretagne;35;4;07;339;Trans-la-Forêt;591;4;595
53;Bretagne;35;3;16;340;Treffendel;1307;24;1331
53;Bretagne;35;4;06;342;Trémeheuc;347;12;359
53;Bretagne;35;2;02;343;Tresbœuf;1244;20;1264
53;Bretagne;35;4;06;345;Trévérien;895;23;918
53;Bretagne;35;4;06;346;Trimer;209;4;213
53;Bretagne;35;1;27;347;Val-d'Izé;2580;57;2637
53;Bretagne;35;1;10;350;Vergéal;806;24;830
53;Bretagne;35;3;24;351;Le Verger;1436;24;1460
53;Bretagne;35;3;12;352;Vern-sur-Seiche;8169;146;8315
53;Bretagne;35;3;24;353;Vezin-le-Coquet;6114;113;6227
53;Bretagne;35;4;07;354;Vieux-Viel;317;2;319
53;Bretagne;35;3;01;355;Vieux-Vy-sur-Couesnon;1245;6;1251
53;Bretagne;35;3;14;356;Vignoc;2025;25;2050
53;Bretagne;35;1;09;357;Villamée;306;5;311
53;Bretagne;35;4;07;358;La Ville-ès-Nonais;1220;32;1252
53;Bretagne;35;1;10;359;Visseiche;838;17;855
53;Bretagne;35;1;27;360;Vitré;18487;553;19040
53;Bretagne;35;4;07;361;Le Vivier-sur-Mer;1054;7;1061
53;Bretagne;35;4;07;362;Le Tronchet;1177;9;1186
53;Bretagne;35;3;04;363;Pont-Péan;4413;106;4519
24;Centre-Val de Loire;36;3;11;001;Aigurande;1420;27;1447
24;Centre-Val de Loire;36;4;10;002;Aize;118;0;118
24;Centre-Val de Loire;36;4;01;003;Ambrault;891;23;914
24;Centre-Val de Loire;36;4;13;004;Anjouin;322;8;330
24;Centre-Val de Loire;36;2;01;005;Ardentes;3850;82;3932
24;Centre-Val de Loire;36;2;02;006;Argenton-sur-Creuse;4880;213;5093
24;Centre-Val de Loire;36;2;04;007;Argy;601;9;610
24;Centre-Val de Loire;36;2;04;008;Arpheuilles;222;9;231
24;Centre-Val de Loire;36;2;01;009;Arthon;1218;43;1261
24;Centre-Val de Loire;36;1;03;010;Azay-le-Ferron;867;18;885
24;Centre-Val de Loire;36;4;13;011;Bagneux;175;2;177
24;Centre-Val de Loire;36;2;02;012;Baraize;363;0;363
24;Centre-Val de Loire;36;2;10;013;Baudres;428;5;433
24;Centre-Val de Loire;36;2;02;014;Bazaiges;199;6;205
24;Centre-Val de Loire;36;1;12;015;Beaulieu;54;1;55
24;Centre-Val de Loire;36;1;12;016;Bélâbre;945;22;967
24;Centre-Val de Loire;36;3;08;017;La Berthenoux;368;5;373
24;Centre-Val de Loire;36;1;03;018;Le Blanc;6250;222;6472
24;Centre-Val de Loire;36;4;08;019;Bommiers;312;5;317
24;Centre-Val de Loire;36;1;12;020;Bonneuil;74;1;75
24;Centre-Val de Loire;36;4;09;021;Les Bordes;891;20;911
24;Centre-Val de Loire;36;2;02;022;Bouesse;410;8;418
24;Centre-Val de Loire;36;2;10;023;Bouges-le-Château;261;5;266
24;Centre-Val de Loire;36;2;10;024;Bretagne;130;1;131
24;Centre-Val de Loire;36;3;08;025;Briantes;608;11;619
24;Centre-Val de Loire;36;2;10;026;Brion;596;8;604
24;Centre-Val de Loire;36;4;08;027;Brives;249;6;255
24;Centre-Val de Loire;36;3;11;028;La Buxerette;115;2;117
24;Centre-Val de Loire;36;4;10;029;Buxeuil;230;3;233
24;Centre-Val de Loire;36;3;11;030;Buxières-d'Aillac;244;4;248
24;Centre-Val de Loire;36;2;04;031;Buzançais;4516;74;4590
24;Centre-Val de Loire;36;2;02;032;Ceaulmont;724;22;746
24;Centre-Val de Loire;36;2;02;033;Celon;398;4;402
24;Centre-Val de Loire;36;4;13;034;Chabris;2763;38;2801
24;Centre-Val de Loire;36;1;12;035;Chaillac;1086;14;1100
24;Centre-Val de Loire;36;1;12;036;Chalais;149;1;150
24;Centre-Val de Loire;36;4;10;037;La Champenoise;283;6;289
24;Centre-Val de Loire;36;3;08;038;Champillet;137;2;139
24;Centre-Val de Loire;36;2;04;040;La Chapelle-Orthemale;102;0;102
24;Centre-Val de Loire;36;4;10;041;La Chapelle-Saint-Laurian;140;1;141
24;Centre-Val de Loire;36;2;02;042;Chasseneuil;703;11;714
24;Centre-Val de Loire;36;3;11;043;Chassignolles;574;23;597
24;Centre-Val de Loire;36;2;99;044;Châteauroux;43122;1540;44662
24;Centre-Val de Loire;36;2;04;045;Châtillon-sur-Indre;2360;34;2394
24;Centre-Val de Loire;36;3;08;046;La Châtre;4054;117;4171
24;Centre-Val de Loire;36;1;12;047;La Châtre-Langlin;504;8;512
24;Centre-Val de Loire;36;2;02;048;Chavin;271;9;280
24;Centre-Val de Loire;36;1;12;049;Chazelet;125;2;127
24;Centre-Val de Loire;36;2;04;050;Chezelles;457;7;464
24;Centre-Val de Loire;36;1;12;051;Chitray;186;5;191
24;Centre-Val de Loire;36;4;09;052;Chouday;153;2;155
24;Centre-Val de Loire;36;1;03;053;Ciron;543;13;556
24;Centre-Val de Loire;36;2;04;054;Cléré-du-Bois;233;7;240
24;Centre-Val de Loire;36;2;04;055;Clion;1004;18;1022
24;Centre-Val de Loire;36;3;11;056;Cluis;984;15;999
24;Centre-Val de Loire;36;2;10;057;Coings;881;23;904
24;Centre-Val de Loire;36;1;03;058;Concremiers;645;17;662
24;Centre-Val de Loire;36;4;08;059;Condé;233;8;241
24;Centre-Val de Loire;36;3;11;060;Crevant;703;14;717
24;Centre-Val de Loire;36;3;11;061;Crozon-sur-Vauvre;332;9;341
24;Centre-Val de Loire;36;2;02;062;Cuzion;441;6;447
24;Centre-Val de Loire;36;2;05;063;Déols;7609;149;7758
24;Centre-Val de Loire;36;2;01;064;Diors;749;16;765
24;Centre-Val de Loire;36;4;10;065;Diou;260;5;265
24;Centre-Val de Loire;36;1;03;066;Douadic;441;14;455
24;Centre-Val de Loire;36;1;12;067;Dunet;101;3;104
24;Centre-Val de Loire;36;4;13;068;Dun-le-Poëlier;422;7;429
24;Centre-Val de Loire;36;2;13;069;Écueillé;1216;23;1239
24;Centre-Val de Loire;36;2;02;070;Éguzon-Chantôme;1345;37;1382
24;Centre-Val de Loire;36;2;01;071;Étrechet;1012;20;1032
24;Centre-Val de Loire;36;3;08;073;Feusines;213;5;218
24;Centre-Val de Loire;36;2;04;074;Fléré-la-Rivière;536;9;545
24;Centre-Val de Loire;36;4;10;075;Fontenay;89;1;90
24;Centre-Val de Loire;36;1;03;076;Fontgombault;249;3;252
24;Centre-Val de Loire;36;2;13;077;Fontguenand;245;3;248
24;Centre-Val de Loire;36;3;11;078;Fougerolles;356;5;361
24;Centre-Val de Loire;36;2;10;079;Francillon;77;1;78
24;Centre-Val de Loire;36;2;13;080;Frédille;72;2;74
24;Centre-Val de Loire;36;2;02;081;Gargilesse-Dampierre;280;8;288
24;Centre-Val de Loire;36;2;13;082;Gehée;252;1;253
24;Centre-Val de Loire;36;4;10;083;Giroux;117;4;121
24;Centre-Val de Loire;36;3;11;084;Gournay;287;2;289
24;Centre-Val de Loire;36;4;10;085;Guilly;247;6;253
24;Centre-Val de Loire;36;2;13;086;Heugnes;390;8;398
24;Centre-Val de Loire;36;1;03;087;Ingrandes;312;5;317
24;Centre-Val de Loire;36;4;09;088;Issoudun;11477;290;11767
24;Centre-Val de Loire;36;2;01;089;Jeu-les-Bois;405;6;411
24;Centre-Val de Loire;36;2;13;090;Jeu-Maloches;118;2;120
24;Centre-Val de Loire;36;3;08;091;Lacs;656;18;674
24;Centre-Val de Loire;36;2;13;092;Langé;270;8;278
24;Centre-Val de Loire;36;2;10;093;Levroux;2923;37;2960
24;Centre-Val de Loire;36;1;12;094;Lignac;449;7;456
24;Centre-Val de Loire;36;3;08;095;Lignerolles;106;2;108
24;Centre-Val de Loire;36;1;03;096;Lingé;214;3;217
24;Centre-Val de Loire;36;4;10;097;Liniez;323;9;332
24;Centre-Val de Loire;36;4;10;098;Lizeray;85;3;88
24;Centre-Val de Loire;36;3;11;099;Lourdoueix-Saint-Michel;299;4;303
24;Centre-Val de Loire;36;3;08;100;Lourouer-Saint-Laurent;261;6;267
24;Centre-Val de Loire;36;2;12;101;Luant;1536;39;1575
24;Centre-Val de Loire;36;4;10;102;Luçay-le-Libre;102;2;104
24;Centre-Val de Loire;36;2;13;103;Luçay-le-Mâle;1340;16;1356
24;Centre-Val de Loire;36;1;03;104;Lurais;234;2;236
24;Centre-Val de Loire;36;1;03;105;Lureuil;257;3;260
24;Centre-Val de Loire;36;1;12;106;Luzeret;155;1;156
24;Centre-Val de Loire;36;2;13;107;Lye;728;12;740
24;Centre-Val de Loire;36;3;11;108;Lys-Saint-Georges;214;2;216
24;Centre-Val de Loire;36;3;11;109;Le Magny;1054;19;1073
24;Centre-Val de Loire;36;3;11;110;Maillet;260;6;266
24;Centre-Val de Loire;36;3;11;111;Malicornay;193;3;196
24;Centre-Val de Loire;36;2;01;112;Mâron;750;19;769
24;Centre-Val de Loire;36;1;03;113;Martizay;938;20;958
24;Centre-Val de Loire;36;1;12;114;Mauvières;296;8;304
24;Centre-Val de Loire;36;4;13;115;Menetou-sur-Nahon;128;2;130
24;Centre-Val de Loire;36;4;10;116;Ménétréols-sous-Vatan;118;1;119
24;Centre-Val de Loire;36;2;02;117;Le Menoux;429;7;436
24;Centre-Val de Loire;36;2;12;118;Méobecq;378;3;381
24;Centre-Val de Loire;36;1;03;119;Mérigny;540;13;553
24;Centre-Val de Loire;36;3;11;120;Mers-sur-Indre;669;12;681
24;Centre-Val de Loire;36;4;08;121;Meunet-Planches;172;6;178
24;Centre-Val de Loire;36;4;10;122;Meunet-sur-Vatan;197;2;199
24;Centre-Val de Loire;36;1;03;123;Mézières-en-Brenne;990;20;1010
24;Centre-Val de Loire;36;1;12;124;Migné;274;11;285
24;Centre-Val de Loire;36;4;09;125;Migny;120;5;125
24;Centre-Val de Loire;36;3;11;126;Montchevrier;446;5;451
